Date,Location,Rainfall,Cloud3pm,Temp3pm
2013-04-02,Albury,0.0,4.0,22.4
2013-04-08,Albury,0.0,8.0,24.4
2013-04-09,Albury,0.0,1.0,25.3
2013-04-10,Albury,0.0,1.0,26.0
2013-04-12,Albury,0.0,4.0,27.2
2013-04-14,Albury,0.0,8.0,23.3
2013-04-18,Albury,0.0,7.0,22.8
2013-04-21,Albury,0.0,6.0,20.2
2013-04-22,Albury,7.0,8.0,14.2
2013-04-24,Albury,0.0,8.0,15.5
2013-04-25,Albury,0.0,3.0,19.3
2013-04-26,Albury,0.0,1.0,20.5
2013-04-28,Albury,0.0,7.0,24.9
2013-04-29,Albury,0.2,7.0,15.6
2013-04-30,Albury,2.6,3.0,19.3
2013-05-12,Albury,0.0,4.0,22.7
2013-05-13,Albury,9.8,8.0,15.0
2013-05-14,Albury,4.6,8.0,11.2
2013-05-15,Albury,7.4,8.0,12.0
2013-05-16,Albury,1.4,8.0,12.2
2013-05-17,Albury,1.6,5.0,14.6
2013-05-18,Albury,0.0,8.0,12.4
2013-05-19,Albury,0.2,7.0,13.3
2013-05-20,Albury,1.4,8.0,14.3
2013-05-22,Albury,0.0,8.0,10.8
2013-05-28,Albury,0.2,1.0,17.4
2013-05-29,Albury,0.0,1.0,19.0
2013-05-30,Albury,0.6,8.0,14.4
2013-05-31,Albury,16.0,8.0,17.0
2013-06-01,Albury,19.4,8.0,15.3
2013-06-03,Albury,0.2,8.0,13.0
2013-06-06,Albury,0.4,8.0,14.8
2013-06-07,Albury,1.2,8.0,15.1
2013-06-09,Albury,0.2,1.0,13.2
2013-06-10,Albury,0.0,8.0,13.2
2013-06-12,Albury,15.0,8.0,11.5
2013-06-13,Albury,16.8,8.0,12.3
2013-06-14,Albury,3.6,8.0,12.0
2013-06-15,Albury,0.2,1.0,14.0
2013-06-17,Albury,0.2,7.0,10.2
2013-06-18,Albury,0.6,6.0,14.5
2013-06-24,Albury,0.0,8.0,10.6
2013-07-01,Albury,0.0,7.0,12.5
2013-07-03,Albury,0.0,5.0,13.6
2013-07-04,Albury,0.2,8.0,14.1
2013-07-05,Albury,0.0,1.0,11.5
2013-07-06,Albury,1.6,8.0,12.7
2013-07-07,Albury,2.2,6.0,11.5
2013-07-08,Albury,2.6,3.0,13.2
2013-07-12,Albury,0.0,8.0,14.4
2013-07-13,Albury,0.0,6.0,14.0
2013-07-14,Albury,5.0,8.0,13.0
2013-07-15,Albury,5.0,8.0,14.0
2013-07-16,Albury,2.4,8.0,14.5
2013-07-17,Albury,2.0,8.0,17.1
2013-07-18,Albury,0.0,1.0,19.1
2013-07-19,Albury,33.6,8.0,15.7
2013-07-20,Albury,4.4,8.0,8.8
2013-07-21,Albury,7.2,7.0,9.2
2013-07-22,Albury,0.0,8.0,10.2
2013-07-23,Albury,0.6,1.0,12.2
2013-07-26,Albury,0.0,7.0,11.7
2013-07-29,Albury,5.0,8.0,15.9
2013-07-30,Albury,0.2,8.0,11.1
2013-07-31,Albury,0.0,2.0,13.9
2013-08-01,Albury,0.0,1.0,13.8
2013-08-02,Albury,0.0,8.0,14.2
2013-08-03,Albury,1.2,8.0,9.3
2013-08-04,Albury,1.0,3.0,12.0
2013-08-05,Albury,1.6,8.0,11.7
2013-08-06,Albury,2.8,8.0,13.1
2013-08-07,Albury,0.4,8.0,10.2
2013-08-09,Albury,0.0,8.0,10.4
2013-08-11,Albury,0.0,8.0,14.9
2013-08-13,Albury,1.2,8.0,12.6
2013-08-14,Albury,0.0,8.0,15.7
2013-08-15,Albury,6.6,8.0,13.3
2013-08-17,Albury,3.8,8.0,14.0
2013-08-20,Albury,9.8,8.0,9.8
2013-08-21,Albury,0.2,8.0,10.4
2013-08-22,Albury,4.2,8.0,10.7
2013-08-23,Albury,8.8,8.0,11.4
2013-08-24,Albury,4.2,8.0,13.6
2013-08-25,Albury,0.0,8.0,15.1
2013-08-26,Albury,0.0,8.0,16.3
2013-08-29,Albury,2.8,1.0,19.4
2013-08-30,Albury,3.6,7.0,17.2
2013-09-05,Albury,0.0,2.0,21.7
2013-09-06,Albury,0.0,8.0,20.8
2013-09-11,Albury,0.4,7.0,14.5
2013-09-13,Albury,0.0,8.0,13.2
2013-09-14,Albury,0.8,8.0,17.4
2013-09-16,Albury,3.2,7.0,12.1
2013-09-17,Albury,37.4,8.0,16.5
2013-09-18,Albury,0.2,8.0,16.0
2013-09-19,Albury,1.2,8.0,12.8
2013-09-20,Albury,2.0,6.0,13.6
2013-09-26,Albury,0.8,6.0,15.0
2013-09-28,Albury,0.0,8.0,15.3
2013-09-29,Albury,0.0,1.0,19.7
2013-10-01,Albury,1.6,8.0,15.7
2013-10-02,Albury,4.0,7.0,19.2
2013-10-03,Albury,1.0,4.0,16.0
2013-10-07,Albury,0.0,1.0,18.2
2013-10-08,Albury,0.0,4.0,19.7
2013-10-13,Albury,0.0,8.0,17.0
2013-10-14,Albury,2.2,7.0,13.7
2013-10-15,Albury,0.0,3.0,18.2
2013-10-17,Albury,0.0,1.0,14.8
2013-10-22,Albury,2.8,2.0,25.7
2013-10-23,Albury,2.6,8.0,14.6
2013-10-24,Albury,0.4,8.0,14.2
2013-10-25,Albury,0.0,7.0,15.7
2013-10-26,Albury,0.0,2.0,18.7
2013-10-29,Albury,0.0,8.0,19.9
2013-11-02,Albury,0.0,5.0,23.9
2013-11-03,Albury,0.0,1.0,19.5
2013-11-07,Albury,0.0,2.0,33.2
2013-11-09,Albury,0.0,2.0,19.6
2013-11-10,Albury,0.0,1.0,19.4
2013-11-11,Albury,5.8,8.0,15.9
2013-11-12,Albury,4.4,8.0,17.1
2013-11-13,Albury,0.4,8.0,15.3
2013-11-14,Albury,0.0,7.0,19.7
2013-11-15,Albury,0.0,4.0,23.4
2013-11-17,Albury,0.0,1.0,23.6
2013-11-21,Albury,0.0,1.0,25.0
2013-11-23,Albury,0.0,7.0,22.4
2013-11-24,Albury,0.0,2.0,24.5
2013-11-28,Albury,0.0,1.0,31.9
2013-11-29,Albury,0.0,2.0,25.0
2013-12-04,Albury,0.0,8.0,18.3
2013-12-05,Albury,29.4,6.0,14.6
2013-12-06,Albury,3.2,2.0,19.4
2013-12-09,Albury,0.0,1.0,29.2
2013-12-10,Albury,0.0,5.0,20.0
2013-12-11,Albury,0.0,5.0,22.0
2013-12-17,Albury,0.0,4.0,31.8
2013-12-23,Albury,5.2,3.0,20.8
2013-12-26,Albury,0.0,1.0,29.8
2014-01-01,Albury,0.0,1.0,25.9
2014-01-02,Albury,0.0,1.0,26.4
2014-01-03,Albury,0.2,8.0,27.5
2014-01-04,Albury,0.0,4.0,24.2
2014-01-05,Albury,0.0,1.0,28.9
2014-01-09,Albury,0.0,1.0,26.8
2014-01-24,Albury,2.8,8.0,20.7
2014-02-15,Albury,21.8,8.0,22.0
2014-02-18,Albury,0.0,2.0,30.6
2014-02-20,Albury,1.6,1.0,21.4
2014-02-25,Albury,0.0,6.0,32.1
2014-02-26,Albury,0.0,8.0,30.1
2014-02-28,Albury,0.0,8.0,26.3
2014-03-01,Albury,8.8,6.0,25.0
2014-03-04,Albury,0.0,1.0,30.4
2014-03-05,Albury,0.2,7.0,29.6
2014-03-06,Albury,0.2,3.0,32.6
2014-03-08,Albury,0.0,1.0,31.7
2014-03-09,Albury,0.0,2.0,29.0
2014-03-12,Albury,2.8,1.0,29.1
2014-03-15,Albury,0.0,8.0,28.8
2014-03-16,Albury,2.6,8.0,19.2
2014-03-17,Albury,0.0,8.0,23.2
2014-03-18,Albury,0.0,1.0,25.2
2014-03-20,Albury,0.0,1.0,30.4
2014-03-21,Albury,0.0,8.0,23.5
2014-03-24,Albury,0.0,4.0,19.9
2014-03-26,Albury,0.0,8.0,21.2
2014-03-27,Albury,16.6,8.0,23.4
2014-03-28,Albury,0.4,1.0,25.2
2014-03-30,Albury,0.4,8.0,17.1
2014-04-03,Albury,1.6,8.0,21.0
2014-04-04,Albury,9.0,8.0,17.7
2014-04-05,Albury,16.8,7.0,21.3
2014-04-07,Albury,0.0,1.0,24.1
2014-04-08,Albury,0.0,5.0,23.7
2014-04-09,Albury,5.0,8.0,17.9
2014-04-10,Albury,12.4,8.0,17.3
2014-04-11,Albury,66.2,8.0,23.7
2014-04-18,Albury,0.0,8.0,20.2
2014-04-19,Albury,0.4,1.0,17.5
2014-04-20,Albury,0.0,7.0,15.0
2014-04-22,Albury,0.0,1.0,21.7
2014-04-23,Albury,1.6,1.0,21.8
2014-04-24,Albury,0.0,6.0,18.6
2014-04-25,Albury,0.0,1.0,22.4
2014-04-26,Albury,0.0,1.0,22.1
2014-04-29,Albury,0.0,8.0,22.2
2014-04-30,Albury,15.0,2.0,17.4
2014-05-01,Albury,0.0,5.0,16.1
2014-05-02,Albury,0.0,8.0,14.1
2014-05-03,Albury,3.8,6.0,12.0
2014-05-04,Albury,0.4,4.0,13.5
2014-05-05,Albury,0.0,8.0,14.3
2014-05-09,Albury,0.0,1.0,17.5
2014-05-10,Albury,2.6,7.0,13.4
2014-05-14,Albury,0.0,8.0,18.0
2014-05-15,Albury,0.0,8.0,18.1
2014-05-17,Albury,0.0,1.0,19.2
2014-05-18,Albury,0.0,8.0,18.4
2014-05-19,Albury,0.0,1.0,19.1
2014-05-20,Albury,4.2,8.0,19.9
2014-05-21,Albury,0.0,6.0,19.2
2014-05-22,Albury,0.2,4.0,18.5
2014-05-23,Albury,0.2,8.0,16.6
2014-05-24,Albury,1.4,3.0,17.9
2014-05-25,Albury,0.0,2.0,18.3
2014-05-27,Albury,0.6,8.0,14.2
2014-05-28,Albury,36.4,8.0,13.5
2014-05-29,Albury,0.4,1.0,16.5
2014-05-31,Albury,0.0,8.0,18.1
2014-06-01,Albury,8.2,8.0,13.7
2014-06-02,Albury,2.2,2.0,15.2
2014-06-03,Albury,0.6,8.0,13.6
2014-06-13,Albury,3.6,8.0,12.2
2014-06-14,Albury,17.4,7.0,14.8
2014-06-16,Albury,0.0,8.0,10.6
2014-06-17,Albury,6.8,1.0,12.2
2014-06-18,Albury,0.0,4.0,11.2
2014-06-20,Albury,0.0,4.0,16.0
2014-06-23,Albury,0.0,8.0,11.9
2014-06-24,Albury,8.6,8.0,11.7
2014-06-25,Albury,7.6,8.0,12.3
2014-06-28,Albury,1.4,7.0,10.9
2014-06-29,Albury,5.0,8.0,10.4
2014-06-30,Albury,1.2,8.0,9.8
2014-07-01,Albury,1.0,8.0,10.5
2014-07-03,Albury,0.0,1.0,13.4
2014-07-04,Albury,0.2,1.0,13.0
2014-07-05,Albury,1.8,8.0,10.4
2014-07-06,Albury,0.0,8.0,8.9
2014-07-07,Albury,0.0,8.0,10.6
2014-07-08,Albury,0.0,8.0,12.4
2014-07-09,Albury,3.8,8.0,8.4
2014-07-10,Albury,9.8,8.0,8.5
2014-07-11,Albury,0.4,8.0,9.9
2014-07-12,Albury,4.4,6.0,11.2
2014-07-14,Albury,0.2,8.0,11.9
2014-07-15,Albury,0.2,8.0,11.0
2014-07-16,Albury,7.8,8.0,13.3
2014-07-17,Albury,2.0,3.0,11.6
2014-07-21,Albury,0.0,1.0,12.0
2014-07-23,Albury,0.0,4.0,13.8
2014-07-24,Albury,0.0,7.0,11.6
2014-07-25,Albury,1.8,4.0,16.2
2014-07-26,Albury,0.2,7.0,13.2
2014-07-27,Albury,0.0,7.0,11.1
2014-07-28,Albury,0.2,1.0,14.4
2014-07-29,Albury,0.0,7.0,15.9
2014-07-30,Albury,0.0,8.0,15.0
2014-08-01,Albury,1.0,3.0,6.7
2014-08-06,Albury,0.2,8.0,10.0
2014-08-07,Albury,0.0,8.0,13.4
2014-08-08,Albury,0.0,8.0,13.0
2014-08-09,Albury,0.0,8.0,14.0
2014-08-10,Albury,0.0,1.0,13.3
2014-08-11,Albury,0.2,6.0,11.5
2014-08-16,Albury,0.0,8.0,15.1
2014-08-17,Albury,0.0,8.0,11.5
2014-08-18,Albury,6.6,8.0,17.5
2014-08-19,Albury,0.0,6.0,17.4
2014-08-24,Albury,0.0,8.0,16.3
2014-08-25,Albury,0.0,7.0,15.2
2014-08-26,Albury,0.0,3.0,19.8
2014-08-31,Albury,0.0,4.0,18.2
2014-09-01,Albury,0.0,8.0,19.4
2014-09-02,Albury,1.0,8.0,10.4
2014-09-04,Albury,0.0,7.0,15.5
2014-09-08,Albury,0.0,3.0,19.7
2014-09-09,Albury,0.2,6.0,15.9
2014-09-10,Albury,12.4,8.0,16.3
2014-09-11,Albury,0.0,8.0,16.7
2014-09-13,Albury,0.0,1.0,17.7
2014-09-14,Albury,0.0,3.0,18.1
2014-09-15,Albury,0.0,8.0,19.7
2014-09-16,Albury,0.0,8.0,18.1
2014-09-17,Albury,0.2,5.0,14.7
2014-09-18,Albury,0.0,4.0,13.6
2014-09-25,Albury,41.0,2.0,21.0
2014-09-26,Albury,0.6,1.0,16.6
2014-09-27,Albury,0.0,3.0,20.1
2014-09-30,Albury,0.0,2.0,23.8
2014-10-01,Albury,0.0,2.0,15.7
2014-10-06,Albury,0.0,7.0,29.4
2014-10-07,Albury,9.6,8.0,17.3
2014-10-08,Albury,0.0,4.0,17.9
2014-10-10,Albury,0.0,6.0,22.7
2014-10-12,Albury,0.0,8.0,29.3
2014-10-13,Albury,3.4,5.0,15.6
2014-10-14,Albury,3.2,8.0,13.9
2014-10-15,Albury,0.2,1.0,16.6
2014-10-16,Albury,0.2,2.0,17.9
2014-10-23,Albury,0.0,2.0,31.5
2014-10-24,Albury,0.0,8.0,32.1
2014-10-26,Albury,0.0,3.0,27.5
2014-10-27,Albury,0.2,5.0,20.9
2014-10-28,Albury,1.0,8.0,18.6
2014-10-31,Albury,0.0,8.0,31.9
2014-11-01,Albury,0.0,1.0,20.7
2014-11-02,Albury,5.0,1.0,18.3
2014-11-04,Albury,0.0,7.0,27.0
2014-11-06,Albury,0.0,2.0,24.7
2014-11-14,Albury,0.0,8.0,33.4
2014-11-15,Albury,0.0,8.0,23.6
2014-11-16,Albury,24.4,6.0,20.1
2014-11-17,Albury,0.2,8.0,21.9
2014-11-20,Albury,0.0,7.0,33.0
2014-11-22,Albury,0.0,2.0,32.7
2014-11-24,Albury,0.0,8.0,22.3
2014-11-25,Albury,27.0,1.0,21.4
2014-11-30,Albury,0.0,8.0,31.1
2014-12-01,Albury,0.0,8.0,23.7
2014-12-03,Albury,0.0,7.0,22.6
2014-12-05,Albury,0.0,8.0,25.3
2014-12-06,Albury,0.8,8.0,22.7
2014-12-07,Albury,4.4,7.0,18.5
2014-12-08,Albury,1.4,5.0,26.4
2014-12-09,Albury,0.0,1.0,30.4
2014-12-10,Albury,0.0,7.0,28.2
2014-12-11,Albury,1.4,8.0,21.4
2014-12-14,Albury,0.0,8.0,27.1
2014-12-15,Albury,0.0,8.0,33.4
2014-12-18,Albury,0.0,3.0,27.3
2014-12-21,Albury,0.0,1.0,31.4
2014-12-22,Albury,0.0,8.0,26.4
2014-12-23,Albury,0.6,2.0,31.6
2014-12-28,Albury,0.0,8.0,29.4
2014-12-29,Albury,0.0,3.0,32.5
2014-12-30,Albury,1.4,3.0,25.1
2015-01-04,Albury,0.0,5.0,30.9
2015-01-08,Albury,0.0,8.0,27.8
2015-01-09,Albury,5.4,8.0,25.5
2015-01-10,Albury,7.0,8.0,21.4
2015-01-13,Albury,0.0,8.0,20.5
2015-01-14,Albury,46.8,8.0,25.2
2015-01-20,Albury,0.0,3.0,29.0
2015-01-21,Albury,8.4,6.0,26.8
2015-01-22,Albury,0.0,1.0,31.6
2015-01-23,Albury,0.0,8.0,34.4
2015-01-24,Albury,15.8,8.0,29.0
2015-01-28,Albury,0.0,2.0,26.2
2015-01-29,Albury,0.0,2.0,23.9
2015-01-30,Albury,0.0,7.0,22.5
2015-01-31,Albury,0.0,5.0,24.8
2015-02-03,Albury,0.0,1.0,28.2
2015-02-04,Albury,0.0,8.0,27.3
2015-02-08,Albury,0.2,3.0,36.2
2015-02-09,Albury,0.0,1.0,34.8
2015-02-10,Albury,0.0,6.0,31.8
2015-02-14,Albury,0.2,7.0,19.9
2015-02-15,Albury,10.6,1.0,29.7
2015-02-17,Albury,0.0,8.0,32.6
2015-02-18,Albury,0.0,8.0,26.8
2015-02-19,Albury,6.0,3.0,31.5
2015-02-20,Albury,0.2,1.0,32.3
2015-02-23,Albury,0.0,1.0,33.8
2015-02-24,Albury,8.0,8.0,27.7
2015-02-25,Albury,0.2,5.0,28.9
2015-02-28,Albury,0.0,3.0,34.3
2015-03-02,Albury,0.2,7.0,28.3
2015-03-03,Albury,0.0,5.0,30.2
2015-03-06,Albury,0.0,8.0,20.0
2015-03-07,Albury,0.0,8.0,22.3
2015-03-14,Albury,0.0,4.0,27.5
2015-03-17,Albury,0.0,7.0,28.0
2015-03-18,Albury,2.8,1.0,27.6
2015-03-22,Albury,0.0,1.0,29.0
2015-03-23,Albury,0.0,7.0,30.0
2015-03-24,Albury,0.4,1.0,24.0
2015-03-25,Albury,0.0,5.0,24.0
2015-03-26,Albury,0.0,2.0,18.4
2015-03-27,Albury,0.0,8.0,19.1
2015-04-01,Albury,0.0,2.0,27.4
2015-04-02,Albury,0.0,6.0,24.2
2015-04-04,Albury,0.0,8.0,22.6
2015-04-06,Albury,0.0,6.0,19.7
2015-04-07,Albury,8.8,8.0,18.0
2015-04-11,Albury,0.0,1.0,22.2
2015-04-14,Albury,0.0,8.0,21.0
2015-04-15,Albury,3.0,6.0,22.5
2015-04-17,Albury,0.2,8.0,15.4
2015-04-18,Albury,35.8,8.0,17.2
2015-04-19,Albury,15.8,7.0,15.8
2015-04-22,Albury,0.0,8.0,21.4
2015-04-23,Albury,0.2,8.0,23.1
2015-04-24,Albury,3.6,8.0,19.4
2015-04-25,Albury,7.0,5.0,15.7
2015-04-26,Albury,2.6,5.0,18.9
2015-04-27,Albury,0.2,5.0,16.4
2015-05-02,Albury,0.0,7.0,20.1
2015-05-05,Albury,0.0,8.0,17.6
2015-05-06,Albury,0.0,7.0,14.3
2015-05-07,Albury,0.2,6.0,13.2
2015-05-08,Albury,0.0,8.0,13.0
2015-05-09,Albury,0.8,8.0,14.2
2015-05-10,Albury,2.8,8.0,12.6
2015-05-11,Albury,9.2,8.0,16.4
2015-05-12,Albury,0.8,8.0,15.8
2015-05-13,Albury,0.6,2.0,11.8
2015-05-14,Albury,0.0,7.0,15.0
2015-05-19,Albury,3.4,8.0,13.1
2015-05-20,Albury,12.8,8.0,16.9
2015-05-21,Albury,0.0,7.0,14.8
2015-05-24,Albury,0.0,1.0,13.3
2015-05-25,Albury,0.0,8.0,14.2
2015-05-26,Albury,0.0,8.0,13.2
2015-05-27,Albury,0.2,8.0,14.0
2015-05-28,Albury,3.2,4.0,18.5
2015-05-29,Albury,11.2,7.0,14.0
2015-05-30,Albury,0.0,8.0,13.7
2015-05-31,Albury,0.0,7.0,13.8
2015-06-01,Albury,2.4,7.0,10.8
2015-06-04,Albury,0.2,8.0,9.0
2015-06-07,Albury,0.0,6.0,10.6
2015-06-09,Albury,0.0,2.0,12.6
2015-06-13,Albury,0.0,6.0,14.8
2015-06-14,Albury,0.0,6.0,14.4
2015-06-15,Albury,0.2,8.0,13.9
2015-06-16,Albury,14.6,8.0,14.2
2015-06-17,Albury,11.6,8.0,12.6
2015-06-18,Albury,22.4,8.0,10.7
2015-06-19,Albury,16.4,3.0,13.2
2015-06-22,Albury,0.0,3.0,10.6
2015-06-23,Albury,0.0,8.0,15.8
2015-06-24,Albury,7.2,8.0,13.6
2015-06-25,Albury,1.0,4.0,12.2
2015-06-27,Albury,0.0,5.0,11.3
2015-06-28,Albury,0.2,1.0,11.0
2015-06-30,Albury,0.0,8.0,8.2
2015-07-02,Albury,0.8,1.0,11.3
2015-07-03,Albury,0.8,4.0,10.8
2015-07-04,Albury,0.0,8.0,10.3
2015-07-05,Albury,0.0,8.0,11.6
2015-07-06,Albury,0.0,8.0,9.7
2015-07-09,Albury,0.0,2.0,12.6
2015-07-10,Albury,1.8,8.0,13.0
2015-07-11,Albury,2.4,8.0,12.5
2015-07-12,Albury,5.4,8.0,8.6
2015-07-14,Albury,0.0,8.0,7.6
2015-07-15,Albury,10.0,8.0,6.4
2015-07-17,Albury,0.2,3.0,10.4
2015-07-21,Albury,0.0,7.0,15.2
2015-07-22,Albury,3.0,8.0,12.1
2015-07-24,Albury,0.2,8.0,12.0
2015-07-25,Albury,5.8,1.0,12.8
2015-07-26,Albury,3.0,8.0,11.0
2015-07-27,Albury,0.0,8.0,9.2
2015-07-28,Albury,0.0,8.0,12.5
2015-07-29,Albury,0.0,8.0,11.2
2015-07-30,Albury,0.0,8.0,11.9
2015-08-01,Albury,1.2,7.0,10.2
2015-08-02,Albury,27.2,8.0,11.2
2015-08-04,Albury,1.4,8.0,7.7
2015-08-05,Albury,4.2,2.0,10.9
2015-08-06,Albury,1.4,8.0,10.2
2015-08-07,Albury,1.4,8.0,12.1
2015-08-08,Albury,0.0,1.0,13.3
2015-08-09,Albury,0.0,8.0,10.8
2015-08-10,Albury,0.0,8.0,14.3
2015-08-11,Albury,1.8,8.0,14.0
2015-08-12,Albury,0.0,8.0,7.3
2015-08-13,Albury,5.4,8.0,11.0
2015-08-14,Albury,0.0,8.0,12.5
2015-08-16,Albury,0.2,7.0,14.6
2015-08-17,Albury,0.0,5.0,13.4
2015-08-18,Albury,0.0,5.0,12.4
2015-08-20,Albury,0.2,1.0,16.2
2015-08-21,Albury,0.0,8.0,16.0
2015-08-22,Albury,1.4,1.0,19.9
2015-08-23,Albury,0.8,8.0,16.9
2015-08-24,Albury,0.0,8.0,12.2
2015-08-25,Albury,15.2,7.0,9.7
2015-08-26,Albury,15.2,8.0,14.8
2015-08-27,Albury,10.6,8.0,12.3
2015-08-28,Albury,0.0,2.0,16.1
2015-09-04,Albury,1.2,3.0,15.5
2015-09-05,Albury,0.0,6.0,17.5
2015-09-06,Albury,0.0,3.0,16.0
2015-09-07,Albury,1.6,2.0,12.7
2015-09-08,Albury,1.0,3.0,14.1
2015-09-09,Albury,0.2,5.0,16.8
2015-09-11,Albury,0.0,1.0,19.1
2015-09-12,Albury,0.0,8.0,20.4
2015-09-15,Albury,0.0,1.0,17.2
2015-09-16,Albury,0.0,3.0,16.1
2015-09-19,Albury,0.0,6.0,19.2
2015-09-20,Albury,0.0,2.0,20.4
2015-09-21,Albury,0.0,3.0,20.5
2015-09-22,Albury,0.2,4.0,15.3
2015-09-24,Albury,0.0,4.0,16.4
2015-10-08,Albury,0.0,7.0,20.6
2015-10-11,Albury,0.4,8.0,20.0
2015-10-12,Albury,1.8,1.0,24.0
2015-10-14,Albury,0.4,1.0,26.4
2015-10-16,Albury,0.0,7.0,25.8
2015-10-17,Albury,0.0,8.0,25.3
2015-10-20,Albury,0.0,8.0,30.3
2015-10-21,Albury,1.6,8.0,22.2
2015-10-22,Albury,0.8,2.0,24.4
2015-10-23,Albury,0.2,8.0,22.5
2015-10-24,Albury,0.0,3.0,24.5
2015-10-26,Albury,0.0,1.0,24.9
2015-10-30,Albury,0.0,7.0,27.2
2015-10-31,Albury,5.4,8.0,19.2
2015-11-01,Albury,15.2,8.0,26.0
2015-11-02,Albury,22.8,6.0,25.1
2015-11-05,Albury,6.6,8.0,20.6
2015-11-06,Albury,4.2,4.0,24.4
2015-11-07,Albury,1.8,1.0,22.2
2015-11-10,Albury,0.0,1.0,31.4
2015-11-11,Albury,0.0,8.0,26.6
2015-11-12,Albury,10.6,8.0,26.3
2015-11-16,Albury,0.0,1.0,25.5
2015-11-17,Albury,0.0,4.0,29.6
2015-11-20,Albury,0.0,7.0,32.9
2015-11-29,Albury,0.0,8.0,25.6
2015-12-01,Albury,0.0,5.0,27.3
2015-12-05,Albury,0.0,7.0,33.3
2015-12-06,Albury,0.0,8.0,34.5
2015-12-07,Albury,0.0,7.0,30.5
2015-12-08,Albury,0.8,7.0,26.7
2015-12-10,Albury,0.0,2.0,29.9
2015-12-12,Albury,0.0,7.0,22.8
2015-12-13,Albury,0.0,5.0,26.1
2015-12-15,Albury,0.0,6.0,30.8
2015-12-19,Albury,0.0,1.0,38.8
2015-12-20,Albury,0.0,1.0,39.5
2015-12-22,Albury,0.0,8.0,28.1
2015-12-26,Albury,3.2,7.0,19.8
2015-12-31,Albury,0.0,3.0,35.1
2016-01-01,Albury,0.0,3.0,36.7
2016-01-02,Albury,0.4,8.0,31.7
2016-01-03,Albury,2.2,8.0,19.5
2016-01-04,Albury,15.6,8.0,21.6
2016-01-05,Albury,6.8,8.0,22.2
2016-01-06,Albury,0.2,8.0,25.7
2016-01-07,Albury,0.0,2.0,26.6
2016-01-08,Albury,0.0,8.0,28.7
2016-01-09,Albury,0.0,3.0,33.1
2016-01-11,Albury,0.0,8.0,37.0
2016-01-14,Albury,0.0,8.0,21.4
2016-01-17,Albury,0.0,3.0,28.1
2016-01-19,Albury,0.0,5.0,37.6
2016-01-20,Albury,0.0,8.0,31.5
2016-01-21,Albury,0.0,8.0,33.4
2016-01-22,Albury,0.0,8.0,21.7
2016-01-23,Albury,12.6,1.0,31.0
2016-01-25,Albury,0.0,1.0,30.5
2016-01-26,Albury,0.0,1.0,32.0
2016-01-27,Albury,19.4,8.0,23.2
2016-01-28,Albury,4.2,1.0,30.4
2016-01-29,Albury,0.0,7.0,16.1
2016-01-31,Albury,7.0,6.0,22.5
2016-02-01,Albury,28.6,2.0,24.2
2016-02-02,Albury,0.2,1.0,28.0
2016-02-03,Albury,0.0,8.0,22.6
2016-02-06,Albury,0.0,4.0,28.1
2016-02-12,Albury,0.0,2.0,33.3
2016-02-17,Albury,0.0,1.0,24.1
2016-02-22,Albury,0.0,1.0,34.1
2016-02-24,Albury,0.0,1.0,40.1
2016-02-25,Albury,0.0,7.0,32.3
2016-03-03,Albury,0.0,8.0,33.2
2016-03-06,Albury,0.0,8.0,34.1
2016-03-09,Albury,0.0,2.0,35.2
2016-03-10,Albury,0.0,5.0,35.5
2016-03-11,Albury,0.6,8.0,30.6
2016-03-12,Albury,6.6,4.0,32.5
2016-03-18,Albury,10.4,1.0,19.9
2016-03-19,Albury,10.4,8.0,19.4
2016-03-20,Albury,0.0,1.0,23.0
2016-03-24,Albury,0.0,6.0,24.3
2016-03-25,Albury,0.2,1.0,26.9
2016-03-30,Albury,0.8,6.0,17.9
2016-04-06,Albury,0.0,7.0,23.2
2016-04-08,Albury,0.0,4.0,16.7
2016-04-10,Albury,0.0,2.0,21.9
2016-04-13,Albury,0.0,3.0,26.8
2016-04-14,Albury,0.0,3.0,28.2
2016-04-15,Albury,0.0,8.0,26.1
2016-04-16,Albury,0.0,1.0,27.1
2016-04-18,Albury,3.8,2.0,24.8
2016-04-19,Albury,0.0,2.0,24.8
2016-04-21,Albury,0.0,3.0,22.0
2016-04-22,Albury,3.6,3.0,23.0
2016-04-28,Albury,0.0,2.0,27.4
2016-04-29,Albury,0.0,8.0,17.6
2016-04-30,Albury,8.6,8.0,22.5
2016-05-01,Albury,4.0,4.0,17.7
2016-05-02,Albury,0.0,8.0,16.1
2016-05-05,Albury,0.0,1.0,19.6
2016-05-06,Albury,0.0,1.0,24.7
2016-05-08,Albury,13.2,8.0,16.1
2016-05-09,Albury,46.0,1.0,17.6
2016-05-10,Albury,13.4,8.0,16.9
2016-05-11,Albury,2.2,8.0,14.5
2016-05-12,Albury,2.0,8.0,15.8
2016-05-14,Albury,0.0,8.0,19.4
2016-05-16,Albury,0.0,1.0,19.2
2016-05-17,Albury,4.8,4.0,18.1
2016-05-18,Albury,0.0,8.0,16.3
2016-05-19,Albury,0.0,8.0,16.4
2016-05-23,Albury,3.0,8.0,14.9
2016-05-24,Albury,0.0,1.0,15.5
2016-05-25,Albury,0.0,5.0,13.7
2016-05-26,Albury,15.2,8.0,13.0
2016-05-27,Albury,1.2,7.0,13.7
